seq1_id,seq2_id,tm_score,evalue
cath|4_4_0|1adqL02,cath|4_4_0|1aw7A01,0.152700,5.878000
cath|4_4_0|1adqL02,cath|4_4_0|1am5A01,0.162500,5.878000
cath|4_4_0|1adqL02,cath|4_4_0|1attB02,0.149500,5.295000
cath|4_4_0|1adqL02,cath|4_4_0|1ajqB01,0.124000,3.870000
cath|4_4_0|1adqL02,cath|4_4_0|1aw8B00,0.156900,7.243000
cath|4_4_0|1adqL02,cath|4_4_0|1b6mA00,0.187900,9.906000
cath|4_4_0|1adqL02,cath|4_4_0|1avbA00,0.105100,6.875000
cath|4_4_0|1adqL02,cath|4_4_0|12caA00,0.117300,6.875000
cath|4_4_0|1adqL02,cath|4_4_0|1atnA01,0.260100,9.906000
cath|4_4_0|1adqL02,cath|4_4_0|1av4A03,0.121300,8.471000
cath|4_4_0|1adqL02,cath|4_4_0|1a2vF03,0.111200,5.878000
cath|4_4_0|1adqL02,cath|4_4_0|1a2vB03,0.101600,6.193000
cath|4_4_0|1adqL02,cath|4_4_0|1a2vE03,0.121900,9.403000
cath|4_4_0|1adqL02,cath|4_4_0|1a2vD03,0.111100,8.040000
cath|4_4_0|1at3A00,cath|4_4_0|1aisA02,0.360600,1.891000
cath|4_4_0|1at3A00,cath|4_4_0|1ahxA02,0.350100,4.066000
cath|4_4_0|1at3A00,cath|4_4_0|1aiaA02,0.279300,3.358000
cath|4_4_0|1at3A00,cath|4_4_0|1aa1H02,0.353400,5.247000
cath|4_4_0|1at3A00,cath|4_4_0|1aa1E02,0.353400,5.247000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA08,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA07,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA06,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA05,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA04,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA02,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1avcA01,0.300400,4.333000
cath|4_4_0|1at3A00,cath|4_4_0|1aw9A02,0.310800,6.771000
cath|4_4_0|1at3A00,cath|4_4_0|1aw9A01,0.310800,6.771000
cath|4_4_0|1at3A00,cath|4_4_0|1atnA01,0.179000,2.290000
cath|4_4_0|1at3A00,cath|4_4_0|1ariA02,0.330400,6.771000
cath|4_4_0|1at3A00,cath|4_4_0|1aamA02,0.322800,6.352000
cath|4_4_0|1at3A00,cath|4_4_0|1acvA00,0.250900,5.960000
cath|4_4_0|1at3A00,cath|4_4_0|1afvH01,0.479300,8.736000
cath|4_4_0|1at3A00,cath|4_4_0|1ad0B01,0.463800,6.352000
cath|4_4_0|1at3A00,cath|4_4_0|1arhA02,0.327200,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1arhA01,0.327200,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1a9nD00,0.278900,5.960000
cath|4_4_0|1at3A00,cath|4_4_0|1ad9B01,0.465700,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1a0jA01,0.281800,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1a3wB03,0.220000,3.150000
cath|4_4_0|1at3A00,cath|4_4_0|1b3uA00,0.259300,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1b07A00,0.214800,5.960000
cath|4_4_0|1at3A00,cath|4_4_0|1b33I00,0.243000,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1b4jH01,0.393900,9.923000
cath|4_4_0|1at3A00,cath|4_4_0|1axsB01,0.399400,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1a0pA01,0.222300,8.736000
cath|4_4_0|1at3A00,cath|4_4_0|1ausL02,0.313100,9.923000
cath|4_4_0|1at3A00,cath|4_4_0|1a3wA01,0.221900,4.618000
cath|4_4_0|1at3A00,cath|4_4_0|1aboA00,0.164700,6.352000
cath|4_4_0|1at3A00,cath|4_4_0|1b6mA00,0.197900,5.960000
cath|4_4_0|1at3A00,cath|4_4_0|1am7C00,0.170800,9.923000
cath|4_4_0|1at3A00,cath|4_4_0|1aihA00,0.146400,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1a80A00,0.225000,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1apmE01,0.145700,6.352000
cath|4_4_0|1at3A00,cath|4_4_0|1a2nA02,0.139700,5.247000
cath|4_4_0|1at3A00,cath|4_4_0|1ad5A01,0.131200,7.216000
cath|4_4_0|1at3A00,cath|4_4_0|1b6kA00,0.189500,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1azoA00,0.149600,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|12e8L02,0.295600,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|12e8L01,0.295600,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1a3rL01,0.202800,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1b43A02,0.148300,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1b43A01,0.148300,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1az5A00,0.185900,9.311000
cath|4_4_0|1at3A00,cath|4_4_0|1ad9L01,0.191100,8.197000
cath|4_4_0|1at3A00,cath|4_4_0|1attB02,0.220200,9.923000
cath|4_4_0|1az5A00,cath|4_4_0|1b6lB00,0.936800,0.000000
cath|4_4_0|1az5A00,cath|4_4_0|1b6mA00,0.938300,0.000000
cath|4_4_0|1az5A00,cath|4_4_0|1b6jB00,0.935400,0.000000
cath|4_4_0|1az5A00,cath|4_4_0|1b6jA00,0.938200,0.000000
cath|4_4_0|1az5A00,cath|4_4_0|1axaA00,0.938100,0.000000
cath|4_4_0|1az5A00,cath|4_4_0|1am5A01,0.652700,0.200800
cath|4_4_0|1az5A00,cath|4_4_0|1aqtA01,0.221700,1.193000
cath|4_4_0|1az5A00,cath|4_4_0|1agjA02,0.580000,9.890000
cath|4_4_0|1az5A00,cath|4_4_0|1a3wB03,0.188600,2.327000
cath|4_4_0|1az5A00,cath|4_4_0|1azpA00,0.324200,6.700000
cath|4_4_0|1az5A00,cath|4_4_0|1a9xB02,0.309200,4.798000
cath|4_4_0|1az5A00,cath|4_4_0|1arbA02,0.395500,9.890000
cath|4_4_0|1az5A00,cath|4_4_0|1arbA01,0.395500,9.890000
cath|4_4_0|1az5A00,cath|4_4_0|1aipE03,0.270800,7.918000
cath|4_4_0|1az5A00,cath|4_4_0|1aipE02,0.270800,7.918000
cath|4_4_0|1az5A00,cath|4_4_0|1a2dA00,0.240100,8.371000
cath|4_4_0|1az5A00,cath|4_4_0|1a4kA01,0.169400,4.292000
cath|4_4_0|1az5A00,cath|4_4_0|1b3qA04,0.196800,5.670000
cath|4_4_0|1az5A00,cath|4_4_0|1aipA01,0.221700,7.489000
cath|4_4_0|1az5A00,cath|4_4_0|1a3wA01,0.135900,4.292000
cath|4_4_0|1az5A00,cath|4_4_0|1b07A00,0.228100,7.489000
cath|4_4_0|1az5A00,cath|4_4_0|1ae2A00,0.291500,9.356000
cath|4_4_0|1az5A00,cath|4_4_0|1914A00,0.134300,2.081000
cath|4_4_0|1az5A00,cath|4_4_0|1ad9L01,0.177000,5.995000
cath|4_4_0|1az5A00,cath|4_4_0|1a8lA02,0.442200,9.356000
cath|4_4_0|1az5A00,cath|4_4_0|1a8lA01,0.442200,9.356000
cath|4_4_0|1az5A00,cath|4_4_0|1a7aB01,0.212900,7.918000
cath|4_4_0|1az5A00,cath|4_4_0|1aexA00,0.156000,5.670000
cath|4_4_0|1az5A00,cath|4_4_0|1a21B02,0.217700,9.890000
cath|4_4_0|1az5A00,cath|4_4_0|1aj7L01,0.174500,7.489000
cath|4_4_0|1az5A00,cath|4_4_0|1ayeA02,0.233500,7.918000
cath|4_4_0|1az5A00,cath|4_4_0|1a2uA00,0.155500,7.084000
cath|4_4_0|1az5A00,cath|4_4_0|1ad0A01,0.169200,9.356000
cath|4_4_0|1az5A00,cath|4_4_0|1a8rA02,0.181700,9.890000
cath|4_4_0|1az5A00,cath|4_4_0|1aolA00,0.170500,7.918000
cath|4_4_0|1az5A00,cath|4_4_0|1axsA01,0.148400,9.890000
cath|4_4_0|1auaA01,cath|4_4_0|1b72A00,0.473300,4.221000
cath|4_4_0|1auaA01,cath|4_4_0|1a5tA03,0.323100,1.789000
cath|4_4_0|1auaA01,cath|4_4_0|1a5aB02,0.169200,0.507700
cath|4_4_0|1auaA01,cath|4_4_0|1a4sA02,0.165000,0.757900
cath|4_4_0|1auaA01,cath|4_4_0|1a4sA01,0.165000,0.757900
cath|4_4_0|1auaA01,cath|4_4_0|1a7wA00,0.382800,8.388000
cath|4_4_0|1auaA01,cath|4_4_0|1au7A02,0.372000,9.957000
cath|4_4_0|1auaA01,cath|4_4_0|1au7A01,0.372000,9.957000
cath|4_4_0|1auaA01,cath|4_4_0|1azwA00,0.274800,3.555000
cath|4_4_0|1auaA01,cath|4_4_0|1as0A01,0.184000,2.381000
cath|4_4_0|1auaA01,cath|4_4_0|1anxA04,0.211000,3.765000
cath|4_4_0|1auaA01,cath|4_4_0|1anxA01,0.211000,3.765000
cath|4_4_0|1auaA01,cath|4_4_0|1b0lA01,0.371700,7.481000
cath|4_4_0|1auaA01,cath|4_4_0|1ailA00,0.337100,9.957000
cath|4_4_0|1auaA01,cath|4_4_0|1akhB00,0.296500,7.481000
cath|4_4_0|1auaA01,cath|4_4_0|174lB00,0.307300,6.301000
cath|4_4_0|1auaA01,cath|4_4_0|1a04A02,0.393900,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|1a04A01,0.393900,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|1atnA01,0.362800,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1a31A04,0.242400,5.307000
cath|4_4_0|1auaA01,cath|4_4_0|1a31A03,0.242400,5.307000
cath|4_4_0|1auaA01,cath|4_4_0|1a31A02,0.242400,5.307000
cath|4_4_0|1auaA01,cath|4_4_0|1avoB00,0.299100,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|141lA00,0.306800,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|1adeA03,0.333100,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|140lA00,0.304600,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1aw7A01,0.261800,3.357000
cath|4_4_0|1auaA01,cath|4_4_0|1a9qA00,0.171700,3.555000
cath|4_4_0|1auaA01,cath|4_4_0|1a4fB00,0.231600,8.388000
cath|4_4_0|1auaA01,cath|4_4_0|1axnA04,0.224000,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1axnA03,0.224000,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1axnA02,0.224000,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1axnA01,0.224000,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1a05A00,0.235600,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|175lA00,0.230500,8.882000
cath|4_4_0|1auaA01,cath|4_4_0|1b48A02,0.147300,7.065000
cath|4_4_0|1auaA01,cath|4_4_0|1b48A01,0.147300,7.065000
cath|4_4_0|1auaA01,cath|4_4_0|1af7A01,0.138600,7.922000
cath|4_4_0|1auaA01,cath|4_4_0|1ahpA01,0.210800,9.404000
cath|4_4_0|1auaA01,cath|4_4_0|1b1zA02,0.246300,8.388000
cath|4_4_0|1auaA01,cath|4_4_0|1ad3A02,0.166100,9.957000
cath|4_4_0|1auaA01,cath|4_4_0|1ad3A01,0.166100,9.957000
cath|4_4_0|1avwB00,cath|4_4_0|1a8dA02,0.619300,0.000096
cath|4_4_0|1avwB00,cath|4_4_0|1a81A03,0.360200,1.987000
cath|4_4_0|1avwB00,cath|4_4_0|1avbA00,0.185200,1.021000
cath|4_4_0|1avwB00,cath|4_4_0|1at0A00,0.181800,1.793000
cath|4_4_0|1avwB00,cath|4_4_0|1a18A00,0.344300,5.827000
cath|4_4_0|1avwB00,cath|4_4_0|1a1xA00,0.198000,3.151000
cath|4_4_0|1avwB00,cath|4_4_0|1aq4A00,0.212100,4.510000
cath|4_4_0|1avwB00,cath|4_4_0|1aisA02,0.196400,3.151000
cath|4_4_0|1avwB00,cath|4_4_0|1abrB01,0.153600,3.151000
cath|4_4_0|1avwB00,cath|4_4_0|1a14H00,0.211800,4.997000
cath|4_4_0|1avwB00,cath|4_4_0|1ajqB01,0.189900,3.674000
cath|4_4_0|1avwB00,cath|4_4_0|1acxA00,0.197200,6.794000
cath|4_4_0|1avwB00,cath|4_4_0|1ahsA00,0.148100,3.316000
cath|4_4_0|1avwB00,cath|4_4_0|1aq3A00,0.195300,5.259000
cath|4_4_0|1avwB00,cath|4_4_0|1azvA00,0.175300,4.510000
cath|4_4_0|1avwB00,cath|4_4_0|1aj7H01,0.248800,7.527000
cath|4_4_0|1avwB00,cath|4_4_0|1ad9L01,0.150200,3.491000
cath|4_4_0|1avwB00,cath|4_4_0|1aboA00,0.194500,8.339000
cath|4_4_0|1avwB00,cath|4_4_0|1alyA00,0.179700,8.339000
cath|4_4_0|1avwB00,cath|4_4_0|1a73A00,0.144900,4.285000
cath|4_4_0|1avwB00,cath|4_4_0|1ae6L01,0.165500,6.455000
cath|4_4_0|1avwB00,cath|4_4_0|1am5A01,0.229900,6.794000
cath|4_4_0|1avwB00,cath|4_4_0|1aniA00,0.277100,7.923000
cath|4_4_0|1avwB00,cath|4_4_0|1a6vM00,0.175700,9.722000
cath|4_4_0|1avwB00,cath|4_4_0|1a2yB00,0.190900,8.339000
cath|4_4_0|1avwB00,cath|4_4_0|1a6vH00,0.173800,9.722000
cath|4_4_0|1avwB00,cath|4_4_0|1a3zA00,0.181100,7.923000
cath|4_4_0|1avwB00,cath|4_4_0|1agjA02,0.152400,7.527000
cath|4_4_0|1avwB00,cath|4_4_0|1a6cA01,0.152100,6.794000
cath|4_4_0|1avwB00,cath|4_4_0|1ae3A00,0.192200,9.722000
cath|4_4_0|1avwB00,cath|4_4_0|1a7qH00,0.171400,9.237000
cath|4_4_0|1avwB00,cath|4_4_0|1ay1L01,0.124000,8.339000
cath|4_4_0|1avwB00,cath|4_4_0|1aifA01,0.121800,8.339000
cath|4_4_0|1avwB00,cath|4_4_0|1aqkL02,0.182200,9.237000
cath|4_4_0|1avwB00,cath|4_4_0|1aqkL01,0.182200,9.237000
cath|4_4_0|1avwB00,cath|4_4_0|1a4kA01,0.119500,7.923000
cath|4_4_0|1avwB00,cath|4_4_0|1attB02,0.088950,5.259000
cath|4_4_0|1avwB00,cath|4_4_0|1axiB02,0.128200,9.237000
cath|4_4_0|1avwB00,cath|4_4_0|12e8L02,0.115300,8.777000
cath|4_4_0|1avwB00,cath|4_4_0|12e8L01,0.115300,8.777000
cath|4_4_0|1azzA01,cath|4_4_0|1a0jA01,0.932500,0.000000
cath|4_4_0|1azzA01,cath|4_4_0|1ancA01,0.926900,0.000000
cath|4_4_0|1azzA01,cath|4_4_0|1b0fA02,0.916800,0.000000
cath|4_4_0|1azzA01,cath|4_4_0|1agjA02,0.740600,0.000000
cath|4_4_0|1azzA01,cath|4_4_0|1arbA02,0.650100,0.000001
cath|4_4_0|1azzA01,cath|4_4_0|1arbA01,0.650100,0.000001
cath|4_4_0|1azzA01,cath|4_4_0|1b07A00,0.300700,2.111000
cath|4_4_0|1azzA01,cath|4_4_0|1b77A00,0.143000,0.411400
cath|4_4_0|1azzA01,cath|4_4_0|1a80A00,0.570900,7.723000
cath|4_4_0|1azzA01,cath|4_4_0|1a81A03,0.417300,6.522000
cath|4_4_0|1azzA01,cath|4_4_0|1ae2A00,0.245400,6.522000
cath|4_4_0|1azzA01,cath|4_4_0|1a3qA01,0.285500,7.300000
cath|4_4_0|1azzA01,cath|4_4_0|1aboA00,0.236500,6.900000
cath|4_4_0|1azzA01,cath|4_4_0|12caA00,0.166300,4.395000
cath|4_4_0|1azzA01,cath|4_4_0|1a48A01,0.132400,3.315000
cath|4_4_0|1azzA01,cath|4_4_0|1a9xB02,0.422400,9.145000
cath|4_4_0|1azzA01,cath|4_4_0|1a9xB01,0.422400,9.145000
cath|4_4_0|1azzA01,cath|4_4_0|1ad5A01,0.132800,3.315000
cath|4_4_0|1azzA01,cath|4_4_0|1a1xA00,0.146300,4.650000
cath|4_4_0|1azzA01,cath|4_4_0|1azvA00,0.146300,5.205000
cath|4_4_0|1azzA01,cath|4_4_0|1aifB01,0.114400,3.507000
cath|4_4_0|1azzA01,cath|4_4_0|1ayrB02,0.111300,4.154000
cath|4_4_0|1azzA01,cath|4_4_0|1ay9A00,0.172400,9.675000
cath|4_4_0|1azzA01,cath|4_4_0|1b12A02,0.090160,2.799000
cath|4_4_0|1azzA01,cath|4_4_0|1auvB02,0.158400,8.171000
cath|4_4_0|1azzA01,cath|4_4_0|1b6sA01,0.153200,6.522000
cath|4_4_0|1azzA01,cath|4_4_0|1aipE03,0.161300,8.644000
cath|4_4_0|1azzA01,cath|4_4_0|1aipE02,0.161300,8.644000
cath|4_4_0|1azzA01,cath|4_4_0|1aipA01,0.160500,8.171000
cath|4_4_0|1azzA01,cath|4_4_0|1b25A03,0.160400,4.920000
cath|4_4_0|1azzA01,cath|4_4_0|1b25A02,0.160400,4.920000
cath|4_4_0|1azzA01,cath|4_4_0|1b25A01,0.160400,4.920000
cath|4_4_0|1azzA01,cath|4_4_0|1a78A00,0.140000,8.644000
cath|4_4_0|1azzA01,cath|4_4_0|1accA02,0.138000,7.723000
cath|4_4_0|1b4pA01,cath|4_4_0|17gsA01,0.901000,0.000000
cath|4_4_0|1b4pA01,cath|4_4_0|1b48A02,0.844700,0.000000
cath|4_4_0|1b4pA01,cath|4_4_0|1b48A01,0.844700,0.000000
cath|4_4_0|1b4pA01,cath|4_4_0|1aw9A02,0.728400,0.000001
cath|4_4_0|1b4pA01,cath|4_4_0|1aw9A01,0.728400,0.000001
cath|4_4_0|1b4pA01,cath|4_4_0|1aazA00,0.668000,0.046450
cath|4_4_0|1b4pA01,cath|4_4_0|1abaA00,0.688700,0.090960
cath|4_4_0|1b4pA01,cath|4_4_0|1a8lA02,0.388000,0.985200
cath|4_4_0|1b4pA01,cath|4_4_0|1a8lA01,0.388000,0.985200
cath|4_4_0|1b4pA01,cath|4_4_0|1akrA00,0.390300,1.047000
cath|4_4_0|1b4pA01,cath|4_4_0|1a0rP02,0.392500,3.777000
cath|4_4_0|1b4pA01,cath|4_4_0|1a0rP01,0.392500,3.777000
cath|4_4_0|1b4pA01,cath|4_4_0|1ab5A00,0.361500,2.958000
cath|4_4_0|1b4pA01,cath|4_4_0|1akwA00,0.346300,1.707000
cath|4_4_0|1b4pA01,cath|4_4_0|1ac1A00,0.346300,4.268000
cath|4_4_0|1b4pA01,cath|4_4_0|1a54A02,0.312900,3.777000
cath|4_4_0|1b4pA01,cath|4_4_0|1auwA02,0.250800,2.180000
cath|4_4_0|1b4pA01,cath|4_4_0|1auwA01,0.250800,2.180000
cath|4_4_0|1b4pA01,cath|4_4_0|1agrE02,0.185500,1.815000
cath|4_4_0|1b4pA01,cath|4_4_0|1a7lA02,0.405400,6.957000
cath|4_4_0|1b4pA01,cath|4_4_0|1auoA00,0.442900,6.545000
cath|4_4_0|1b4pA01,cath|4_4_0|1atiB02,0.343000,6.545000
cath|4_4_0|1b4pA01,cath|4_4_0|1a3wB03,0.284900,5.126000
cath|4_4_0|1b4pA01,cath|4_4_0|1a3wA01,0.285000,5.126000
cath|4_4_0|1b4pA01,cath|4_4_0|1agqB00,0.378800,6.957000
cath|4_4_0|1b4pA01,cath|4_4_0|1ah5A03,0.398700,6.957000
cath|4_4_0|1b4pA01,cath|4_4_0|1aamA02,0.374000,8.355000
cath|4_4_0|1b4pA01,cath|4_4_0|1a8qA00,0.254900,6.157000
cath|4_4_0|1b4pA01,cath|4_4_0|1a4iB01,0.315800,8.881000
cath|4_4_0|1b4pA01,cath|4_4_0|1b6sA01,0.238400,5.792000
cath|4_4_0|1b4pA01,cath|4_4_0|1atgA02,0.322900,8.355000
cath|4_4_0|1b4pA01,cath|4_4_0|1atgA01,0.322900,8.355000
cath|4_4_0|1b4pA01,cath|4_4_0|1a48A01,0.295700,8.881000
cath|4_4_0|1b4pA01,cath|4_4_0|1a7lB02,0.284100,6.957000
cath|4_4_0|1b4pA01,cath|4_4_0|1aoxA00,0.195600,8.881000
cath|4_4_0|1b4pA01,cath|4_4_0|1a8uA00,0.296100,9.439000
cath|4_4_0|1b4pA01,cath|4_4_0|1ah4A00,0.228200,8.881000
cath|4_4_0|1b4pA01,cath|4_4_0|1a5tA03,0.138000,8.355000
cath|4_4_0|1b7fA01,cath|4_4_0|1b7fA02,1.006000,0.000000
cath|4_4_0|1b7fA01,cath|4_4_0|1a9nD00,0.838700,0.000001
cath|4_4_0|1b7fA01,cath|4_4_0|1aisA02,0.241100,0.008416
cath|4_4_0|1b7fA01,cath|4_4_0|1b4bA00,0.619000,1.188000
cath|4_4_0|1b7fA01,cath|4_4_0|1b3tA00,0.477900,0.619600
cath|4_4_0|1b7fA01,cath|4_4_0|1azsA00,0.401600,0.977500
cath|4_4_0|1b7fA01,cath|4_4_0|1ayeA02,0.456800,1.646000
cath|4_4_0|1b7fA01,cath|4_4_0|1b4aA01,0.391500,1.875000
cath|4_4_0|1b7fA01,cath|4_4_0|1ayoA00,0.275100,0.661300
cath|4_4_0|1b7fA01,cath|4_4_0|1aipA01,0.161500,0.233200
cath|4_4_0|1b7fA01,cath|4_4_0|1ax4C02,0.307100,1.646000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6zA02,0.247600,1.043000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6zA01,0.247600,1.043000
cath|4_4_0|1b7fA01,cath|4_4_0|1aipE03,0.145200,0.218500
cath|4_4_0|1b7fA01,cath|4_4_0|1aipE02,0.145200,0.218500
cath|4_4_0|1b7fA01,cath|4_4_0|1a2nA02,0.221900,0.804000
cath|4_4_0|1b7fA01,cath|4_4_0|1ax4A02,0.316100,2.280000
cath|4_4_0|1b7fA01,cath|4_4_0|1a14H00,0.186600,0.753300
cath|4_4_0|1b7fA01,cath|4_4_0|1aksA00,0.608200,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1aa1H02,0.277200,4.373000
cath|4_4_0|1b7fA01,cath|4_4_0|1aa1E02,0.277200,4.373000
cath|4_4_0|1b7fA01,cath|4_4_0|1ausL02,0.316700,4.097000
cath|4_4_0|1b7fA01,cath|4_4_0|1agjA02,0.144400,1.445000
cath|4_4_0|1b7fA01,cath|4_4_0|1aqiA02,0.155000,1.646000
cath|4_4_0|1b7fA01,cath|4_4_0|1a5fH02,0.175400,2.433000
cath|4_4_0|1b7fA01,cath|4_4_0|1a5fH01,0.175400,2.433000
cath|4_4_0|1b7fA01,cath|4_4_0|1ad3A02,0.325200,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1ad3A01,0.325200,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1ap2B00,0.178800,2.958000
cath|4_4_0|1b7fA01,cath|4_4_0|1aihA00,0.284700,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1at3A00,0.242800,6.055000
cath|4_4_0|1b7fA01,cath|4_4_0|1aj7H01,0.180500,3.370000
cath|4_4_0|1b7fA01,cath|4_4_0|1aamA02,0.427400,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1a4sA02,0.307200,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1a4sA01,0.307200,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1a2vA03,0.224200,6.055000
cath|4_4_0|1b7fA01,cath|4_4_0|1aq3A00,0.342100,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1azoA00,0.176100,5.674000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6tB01,0.216300,5.674000
cath|4_4_0|1b7fA01,cath|4_4_0|1a4jA01,0.149700,3.839000
cath|4_4_0|1b7fA01,cath|4_4_0|1ae6H01,0.192900,5.316000
cath|4_4_0|1b7fA01,cath|4_4_0|1atiB02,0.175900,4.667000
cath|4_4_0|1b7fA01,cath|4_4_0|1a2vD03,0.224300,6.897000
cath|4_4_0|1b7fA01,cath|4_4_0|1a2yB00,0.173100,4.373000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6vH00,0.191200,7.856000
cath|4_4_0|1b7fA01,cath|4_4_0|1avwB00,0.268400,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1ab8A00,0.249800,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1a0qH01,0.160900,4.981000
cath|4_4_0|1b7fA01,cath|4_4_0|1b6dA01,0.136400,5.316000
cath|4_4_0|1b7fA01,cath|4_4_0|1b4jL01,0.132500,4.097000
cath|4_4_0|1b7fA01,cath|4_4_0|1ai1L01,0.176100,4.667000
cath|4_4_0|1b7fA01,cath|4_4_0|1ad9B01,0.244200,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1b2wH01,0.214900,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1ancA01,0.204000,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1b5fC00,0.184100,6.463000
cath|4_4_0|1b7fA01,cath|4_4_0|1af7A01,0.213400,7.856000
cath|4_4_0|1b7fA01,cath|4_4_0|1a1nA01,0.219200,6.897000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6dB03,0.233600,6.055000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6dB02,0.233600,6.055000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6dB01,0.233600,6.055000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6cA02,0.142600,5.316000
cath|4_4_0|1b7fA01,cath|4_4_0|1a6cA01,0.142600,5.316000
cath|4_4_0|1b7fA01,cath|4_4_0|1a2vE03,0.216300,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1aboA00,0.159400,6.897000
cath|4_4_0|1b7fA01,cath|4_4_0|1a1gA01,0.203000,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1a1xA00,0.297800,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1a7oH00,0.178100,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1a4aA00,0.189700,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1adqA01,0.150000,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1aj7L01,0.170300,7.361000
cath|4_4_0|1b7fA01,cath|4_4_0|1aifB02,0.146300,5.674000
cath|4_4_0|1b7fA01,cath|4_4_0|1aifB01,0.146300,5.674000
cath|4_4_0|1b7fA01,cath|4_4_0|1afvH01,0.166000,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1axsB01,0.183700,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1b43A02,0.193600,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1b43A01,0.193600,8.948000
cath|4_4_0|1b7fA01,cath|4_4_0|1a8dA02,0.170800,6.463000
cath|4_4_0|1b7fA01,cath|4_4_0|1a8dA01,0.170800,6.463000
cath|4_4_0|1b7fA01,cath|4_4_0|1aliA00,0.174700,9.550000
cath|4_4_0|1b7fA01,cath|4_4_0|1aozA03,0.140600,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1aozA02,0.140600,8.385000
cath|4_4_0|1b7fA01,cath|4_4_0|1aozA01,0.140600,8.385000
cath|4_4_0|162lA00,cath|4_4_0|114lA00,1.006000,0.000000
cath|4_4_0|162lA00,cath|4_4_0|115lA00,1.006000,0.000000
cath|4_4_0|162lA00,cath|4_4_0|130lA00,1.006000,0.000000
cath|4_4_0|162lA00,cath|4_4_0|126lA00,1.006000,0.000000
